ACCIDENT DATE,ACCIDENT TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2019-08-07T00:00:00.000,10:25,QUEENS,11413,40.67633,-73.7411,"{'type': 'Point', 'coordinates': [-73.7411, 40.67633]}",,,229-21    MERRICK BOULEVARD             ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4184752,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-15T00:00:00.000,17:30,,,,,,QUEENS MIDTOWN TUNNEL           ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4189590,Sedan,Taxi,,,
2019-08-13T00:00:00.000,5:45,,,40.8436,-73.94511,"{'type': 'Point', 'coordinates': [-73.94511, 40.8436]}",HENRY HUDSON PARKWAY            ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4188872,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-20T00:00:00.000,16:00,BRONX,10454,40.804344,-73.92158,"{'type': 'Point', 'coordinates': [-73.92158, 40.804344]}",BRUCKNER BOULEVARD              ,BROOK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4192084,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,,,
2019-08-09T00:00:00.000,22:20,,,,,,JACKIE ROBINSON PKWY            ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4186321,Sedan,Sedan,,,
2019-08-17T00:00:00.000,4:00,,,40.869495,-73.82619,"{'type': 'Point', 'coordinates': [-73.82619, 40.869495]}",BARTOW AVENUE                   ,,,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,Unspecified,,,4190604,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2019-08-03T00:00:00.000,16:00,,,40.678577,-73.867935,"{'type': 'Point', 'coordinates': [-73.867935, 40.678577]}",LINCOLN AVENUE                  ,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,,,,,4183151,Ambulance,,,,
2019-08-21T00:00:00.000,13:44,BROOKLYN,11207,40.675167,-73.898674,"{'type': 'Point', 'coordinates': [-73.898674, 40.675167]}",,,74        GEORGIA AVENUE                ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4192419,Box Truck,Sedan,,,
2019-08-11T00:00:00.000,12:00,QUEENS,11004,40.748055,-73.71705,"{'type': 'Point', 'coordinates': [-73.71705, 40.748055]}",,,255-03    74 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4187520,Sedan,Sedan,,,
2019-08-26T00:00:00.000,3:30,QUEENS,11373,40.731182,-73.871605,"{'type': 'Point', 'coordinates': [-73.871605, 40.731182]}",WOODHAVEN BOULEVARD             ,WETHEROLE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4194656,Sedan,Sedan,,,
2019-08-23T00:00:00.000,21:00,QUEENS,11385,40.702595,-73.8553,"{'type': 'Point', 'coordinates': [-73.8553, 40.702595]}",WOODHAVEN BOULEVARD             ,MYRTLE AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,4194164,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2019-08-10T00:00:00.000,7:00,BROOKLYN,11220,40.64685,-74.019264,"{'type': 'Point', 'coordinates': [-74.019264, 40.64685]}",2 AVENUE                        ,54 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4186171,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-19T00:00:00.000,7:00,BROOKLYN,11211,40.70294,-73.95568,"{'type': 'Point', 'coordinates': [-73.95568, 40.70294]}",,,186       RUTLEDGE STREET               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4192042,Station Wagon/Sport Utility Vehicle,,,,
2019-08-07T00:00:00.000,6:24,BRONX,10462,40.85029,-73.86555,"{'type': 'Point', 'coordinates': [-73.86555, 40.85029]}",BRONXDALE AVENUE                ,HUNT AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,4188209,Sedan,Sedan,Sedan,Sedan,Sedan
2019-08-20T00:00:00.000,15:47,,,40.83898,-73.9186,"{'type': 'Point', 'coordinates': [-73.9186, 40.83898]}",JEROME AVENUE                   ,,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,4192154,Station Wagon/Sport Utility Vehicle,,,,
2019-08-19T00:00:00.000,16:40,QUEENS,11434,40.66705,-73.77411,"{'type': 'Point', 'coordinates': [-73.77411, 40.66705]}",SOUTH CONDUIT AVENUE            ,176 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4191397,Sedan,,,,
2019-08-21T00:00:00.000,12:28,QUEENS,11691,40.60019,-73.74883,"{'type': 'Point', 'coordinates': [-73.74883, 40.60019]}",DAVIES ROAD                     ,CAFFREY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4192736,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
2019-08-21T00:00:00.000,9:00,QUEENS,11411,40.69151,-73.7299,"{'type': 'Point', 'coordinates': [-73.7299, 40.69151]}",LINDEN BOULEVARD                ,232 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4192403,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-06T00:00:00.000,8:00,BRONX,10457,40.845444,-73.89894,"{'type': 'Point', 'coordinates': [-73.89894, 40.845444]}",,,1840      WASHINGTON AVENUE             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4185013,Station Wagon/Sport Utility Vehicle,,,,
2019-08-22T00:00:00.000,18:09,,,40.649586,-74.00567,"{'type': 'Point', 'coordinates': [-74.00567, 40.649586]}",5 AVENUE                        ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4193115,Sedan,Sedan,,,
2019-08-13T00:00:00.000,16:15,,,,,,TANGLEWOOD DRIVE                ,COUNTRY WOOD LANE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,4188227,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-05T00:00:00.000,20:15,BROOKLYN,11236,40.643143,-73.901474,"{'type': 'Point', 'coordinates': [-73.901474, 40.643143]}",FLATLANDS AVENUE                ,EAST 96 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4184564,Station Wagon/Sport Utility Vehicle,,,,
2019-08-22T00:00:00.000,16:30,QUEENS,11373,40.73643,-73.87725,"{'type': 'Point', 'coordinates': [-73.87725, 40.73643]}",,,86-16     QUEENS BOULEVARD              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4193307,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-15T00:00:00.000,12:15,,,40.695004,-73.9525,"{'type': 'Point', 'coordinates': [-73.9525, 40.695004]}",NOSTRAND AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4190697,Station Wagon/Sport Utility Vehicle,,,,
2019-08-11T00:00:00.000,17:16,BRONX,10473,40.821327,-73.86608,"{'type': 'Point', 'coordinates': [-73.86608, 40.821327]}",,,805       SOUND VIEW AVENUE             ,0,0,0,0,0,0,0,0,Unspecified,,,,,4186830,Station Wagon/Sport Utility Vehicle,,,,
2019-08-10T00:00:00.000,21:45,BRONX,10454,40.803593,-73.919785,"{'type': 'Point', 'coordinates': [-73.919785, 40.803593]}",BRUCKNER BOULEVARD              ,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4187071,Station Wagon/Sport Utility Vehicle,,,,
2019-08-06T00:00:00.000,10:58,QUEENS,11418,40.701427,-73.83441,"{'type': 'Point', 'coordinates': [-73.83441, 40.701427]}",116 STREET                      ,BESSEMER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4184217,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-04T00:00:00.000,10:00,QUEENS,11434,40.679913,-73.77106,"{'type': 'Point', 'coordinates': [-73.77106, 40.679913]}",,,172-01    128 AVENUE                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,4184643,Station Wagon/Sport Utility Vehicle,,,,
2019-08-27T00:00:00.000,16:20,STATEN ISLAND,10306,40.563663,-74.132515,"{'type': 'Point', 'coordinates': [-74.132515, 40.563663]}",,,3161      AMBOY ROAD                    ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4195753,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-04T00:00:00.000,11:00,QUEENS,11691,40.59514,-73.754,"{'type': 'Point', 'coordinates': [-73.754, 40.59514]}",SEAGIRT BOULEVARD               ,BEACH 20 STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4182990,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-14T00:00:00.000,10:29,,,40.69782,-73.927826,"{'type': 'Point', 'coordinates': [-73.927826, 40.69782]}",HART STREET                     ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4188982,Sedan,Sedan,,,
2019-08-03T00:00:00.000,13:50,BROOKLYN,11201,40.689396,-73.98517,"{'type': 'Point', 'coordinates': [-73.98517, 40.689396]}",,,224       LIVINGSTON STREET             ,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,4182008,Bike,Sedan,,,
2019-08-19T00:00:00.000,16:25,QUEENS,11375,40.72145,-73.84399,"{'type': 'Point', 'coordinates': [-73.84399, 40.72145]}",QUEENS BOULEVARD                ,71 AVENUE,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4191381,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-27T00:00:00.000,7:40,,,40.66901,-73.99678,"{'type': 'Point', 'coordinates': [-73.99678, 40.66901]}",GOWANUS EXPY (BQE)              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Following Too Closely,,,,4196398,Pick-up Truck,Box Truck,,,
2019-08-24T00:00:00.000,15:26,,,40.563915,-74.11637,"{'type': 'Point', 'coordinates': [-74.11637, 40.563915]}",HYLAN BOULEVARD                 ,TYSENS LANE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4194567,Tractor Truck Gasoline,,,,
2019-08-05T00:00:00.000,11:40,BROOKLYN,11225,40.658955,-73.953354,"{'type': 'Point', 'coordinates': [-73.953354, 40.658955]}",,,533       ROGERS AVENUE                 ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4183536,Sedan,Bike,,,
2019-08-29T00:00:00.000,17:21,QUEENS,11106,40.761993,-73.942474,"{'type': 'Point', 'coordinates': [-73.942474, 40.761993]}",36 AVENUE                       ,VERNON BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,4196977,Station Wagon/Sport Utility Vehicle,,,,
2019-08-08T00:00:00.000,13:30,MANHATTAN,10004,40.706657,-74.015915,"{'type': 'Point', 'coordinates': [-74.015915, 40.706657]}",WEST STREET                     ,MORRIS STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4185709,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-13T00:00:00.000,12:10,,,40.780155,-73.8089,"{'type': 'Point', 'coordinates': [-73.8089, 40.780155]}",20 ROAD                         ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4188261,Station Wagon/Sport Utility Vehicle,,,,
2019-08-28T00:00:00.000,13:00,BROOKLYN,11225,40.6632,-73.96201,"{'type': 'Point', 'coordinates': [-73.96201, 40.6632]}",,,18        EMPIRE BOULEVARD              ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4196933,Taxi,Station Wagon/Sport Utility Vehicle,,,
2019-08-04T00:00:00.000,15:33,MANHATTAN,10032,40.833786,-73.94037,"{'type': 'Point', 'coordinates': [-73.94037, 40.833786]}",WEST 159 STREET                 ,SAINT NICHOLAS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4182722,Taxi,Pick-up Truck,,,
2019-08-04T00:00:00.000,5:00,BROOKLYN,11208,40.682045,-73.88326,"{'type': 'Point', 'coordinates': [-73.88326, 40.682045]}",,,101       ESSEX STREET                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4183163,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
2019-08-30T00:00:00.000,10:03,BROOKLYN,11219,40.637337,-74.00047,"{'type': 'Point', 'coordinates': [-74.00047, 40.637337]}",10 AVENUE                       ,52 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4199051,Station Wagon/Sport Utility Vehicle,,,,
2019-08-07T00:00:00.000,0:00,MANHATTAN,10002,40.712795,-73.98826,"{'type': 'Point', 'coordinates': [-73.98826, 40.712795]}",,,227       MADISON STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4184888,Taxi,,,,
2019-08-03T00:00:00.000,7:05,,,,,,BROOKLYN BATTERY TUNNEL         ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4185016,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-09-23T00:00:00.000,6:48,MANHATTAN,10017,,,,LEXINGTON AVENUE                ,EAST 46 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unsafe Lane Changing,,,,4210724,Sedan,Van,,,
2019-08-22T00:00:00.000,12:10,,,40.75348,-73.980896,"{'type': 'Point', 'coordinates': [-73.980896, 40.75348]}",5 AVENUE                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4194144,Sedan,Box Truck,,,
2019-08-21T00:00:00.000,23:30,MANHATTAN,10032,40.831566,-73.942986,"{'type': 'Point', 'coordinates': [-73.942986, 40.831566]}",WEST 155 STREET                 ,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4192779,Taxi,Tractor Truck Diesel,,,
2019-08-09T00:00:00.000,20:32,,,40.657753,-73.89612,"{'type': 'Point', 'coordinates': [-73.89612, 40.657753]}",LINDEN BOULEVARD                ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4190411,Sedan,Pick-up Truck,,,
2019-08-11T00:00:00.000,2:00,QUEENS,11101,40.75206,-73.9277,"{'type': 'Point', 'coordinates': [-73.9277, 40.75206]}",,,36-11     NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,4186444,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-09T00:00:00.000,16:00,QUEENS,11377,40.754276,-73.90902,"{'type': 'Point', 'coordinates': [-73.90902, 40.754276]}",BROADWAY                        ,51 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4186427,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-10T00:00:00.000,19:25,,,,,,HORACE HARDING EXPRESSWAY       ,JUNCTION BOULEVARD,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,4186780,Sedan,Sedan,Sedan,Sedan,
2019-08-07T00:00:00.000,14:10,QUEENS,11104,40.74281,-73.91673,"{'type': 'Point', 'coordinates': [-73.91673, 40.74281]}",,,48-02     QUEENS BOULEVARD              ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4184742,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-02T00:00:00.000,12:35,QUEENS,11361,40.7594,-73.77293,"{'type': 'Point', 'coordinates': [-73.77293, 40.7594]}",NORTHERN BOULEVARD              ,210 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4181616,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-31T00:00:00.000,21:40,BROOKLYN,11207,40.672714,-73.89032,"{'type': 'Point', 'coordinates': [-73.89032, 40.672714]}",PITKIN AVENUE                   ,VAN SICLEN AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4199330,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,
2019-08-12T00:00:00.000,13:20,MANHATTAN,10005,40.70575,-74.00835,"{'type': 'Point', 'coordinates': [-74.00835, 40.70575]}",,,67        WALL STREET                   ,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,4188084,Taxi,,,,
2019-08-18T00:00:00.000,14:30,STATEN ISLAND,10306,40.563503,-74.13265,"{'type': 'Point', 'coordinates': [-74.13265, 40.563503]}",AMBOY ROAD                      ,MONTREAL AVENUE,,1,0,0,0,0,0,1,0,Steering Failure,,,,,4190304,Sedan,,,,
2019-08-09T00:00:00.000,1:30,BROOKLYN,11214,40.589043,-73.98381,"{'type': 'Point', 'coordinates': [-73.98381, 40.589043]}",STILLWELL AVENUE                ,AVENUE X,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4185524,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-05T00:00:00.000,16:15,MANHATTAN,10036,40.7601,-73.98482,"{'type': 'Point', 'coordinates': [-73.98482, 40.7601]}",WEST 48 STREET                  ,BROADWAY,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4183635,Sedan,Sedan,,,
2019-08-21T00:00:00.000,12:00,,,40.862717,-73.9023,"{'type': 'Point', 'coordinates': [-73.9023, 40.862717]}",DAVIDSON AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inattention/Distraction,Unspecified,,,4192407,Sedan,Station Wagon/Sport Utility Vehicle,Taxi,,
2019-08-10T00:00:00.000,1:20,BROOKLYN,11212,40.65731,-73.89965,"{'type': 'Point', 'coordinates': [-73.89965, 40.65731]}",,,1705      LINDEN BOULEVARD              ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4186379,Sedan,Sedan,,,
2019-08-29T00:00:00.000,18:27,BROOKLYN,11223,40.60988,-73.96338,"{'type': 'Point', 'coordinates': [-73.96338, 40.60988]}",AVENUE P                        ,EAST 10 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4199038,Sedan,Sedan,,,
2019-08-19T00:00:00.000,20:40,BRONX,10459,40.824654,-73.89194,"{'type': 'Point', 'coordinates': [-73.89194, 40.824654]}",WESTCHESTER AVENUE              ,SOUTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,4201293,Sedan,,,,
2019-08-05T00:00:00.000,4:54,BRONX,10458,40.864227,-73.89578,"{'type': 'Point', 'coordinates': [-73.89578, 40.864227]}",GRAND CONCOURSE                 ,EAST 192 STREET,,0,1,0,1,0,0,0,0,Unspecified,,,,,4183333,Sedan,,,,
2019-08-19T00:00:00.000,14:53,BROOKLYN,11212,40.666836,-73.91963,"{'type': 'Point', 'coordinates': [-73.91963, 40.666836]}",,,631       HOWARD AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4195632,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2019-08-10T00:00:00.000,14:15,,,40.8047,-73.91243,"{'type': 'Point', 'coordinates': [-73.91243, 40.8047]}",BRUCKNER BOULEVARD              ,EAST 138 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4187053,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-18T00:00:00.000,22:10,,,40.75898,-73.99595,"{'type': 'Point', 'coordinates': [-73.99595, 40.75898]}",10 AVENUE                       ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4191654,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-03T00:00:00.000,21:18,,,40.742588,-73.980415,"{'type': 'Point', 'coordinates': [-73.980415, 40.742588]}",EAST 29 STREET                  ,,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,4182507,Sedan,Taxi,,,
2019-08-23T00:00:00.000,15:30,MANHATTAN,10001,,,,WEST 33 STREET                  ,12 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4193603,Sedan,Bus,,,
2019-08-29T00:00:00.000,22:15,BRONX,10456,40.826874,-73.90539,"{'type': 'Point', 'coordinates': [-73.90539, 40.826874]}",BOSTON ROAD                     ,CAULDWELL AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4197016,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-23T00:00:00.000,21:10,,,40.644,-73.87584,"{'type': 'Point', 'coordinates': [-73.87584, 40.644]}",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4194174,Station Wagon/Sport Utility Vehicle,,,,
2019-08-11T00:00:00.000,11:10,,,40.837425,-73.92037,"{'type': 'Point', 'coordinates': [-73.92037, 40.837425]}",WEST 169 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4187236,Sedan,,,,
2019-08-27T00:00:00.000,13:15,STATEN ISLAND,10312,,,,,,59        VAN BRUNT STREET              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4195975,Sedan,,,,
2019-08-09T00:00:00.000,12:15,MANHATTAN,10013,40.71509,-74.00195,"{'type': 'Point', 'coordinates': [-74.00195, 40.71509]}",,,141       WORTH STREET                  ,1,0,0,0,1,0,0,0,Passenger Distraction,Passing Too Closely,,,,4193004,Taxi,Bike,,,
2019-08-21T00:00:00.000,0:14,BROOKLYN,11207,40.67816,-73.897484,"{'type': 'Point', 'coordinates': [-73.897484, 40.67816]}",PENNSYLVANIA AVENUE             ,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4192426,Sedan,Pick-up Truck,,,
2019-08-09T00:00:00.000,0:00,QUEENS,11370,40.7646,-73.886086,"{'type': 'Point', 'coordinates': [-73.886086, 40.7646]}",,,24-14     83 STREET                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4188928,Pick-up Truck,Sedan,,,
2019-08-07T00:00:00.000,21:00,BRONX,10471,40.908478,-73.89658,"{'type': 'Point', 'coordinates': [-73.89658, 40.908478]}",,,6601      BROADWAY                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4184985,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-07T00:00:00.000,16:00,,,40.67766,-73.80313,"{'type': 'Point', 'coordinates': [-73.80313, 40.67766]}",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4186580,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-26T00:00:00.000,12:53,MANHATTAN,10022,40.762287,-73.972374,"{'type': 'Point', 'coordinates': [-73.972374, 40.762287]}",EAST 57 STREET                  ,MADISON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4195337,Taxi,Box Truck,,,
2019-08-10T00:00:00.000,21:10,BROOKLYN,11203,40.65944,-73.93831,"{'type': 'Point', 'coordinates': [-73.93831, 40.65944]}",,,728       FENIMORE STREET               ,3,0,3,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4187704,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-19T00:00:00.000,17:15,QUEENS,11385,40.710777,-73.86502,"{'type': 'Point', 'coordinates': [-73.86502, 40.710777]}",COOPER AVENUE                   ,88 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4191891,Sedan,Box Truck,,,
2019-08-29T00:00:00.000,7:54,,,40.63665,-73.96805,"{'type': 'Point', 'coordinates': [-73.96805, 40.63665]}",DITMAS AVENUE                   ,CONEY ISLAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4196664,Sedan,Van,,,
2019-08-08T00:00:00.000,14:01,MANHATTAN,10009,40.733242,-73.98113,"{'type': 'Point', 'coordinates': [-73.98113, 40.733242]}",1 AVENUE                        ,EAST 17 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4185272,Station Wagon/Sport Utility Vehicle,Bike,,,
2019-08-18T00:00:00.000,5:00,QUEENS,11368,40.749508,-73.86621,"{'type': 'Point', 'coordinates': [-73.86621, 40.749508]}",,,99-07     ROOSEVELT AVENUE              ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4191190,Bike,,,,
2019-08-12T00:00:00.000,16:00,,,40.703934,-73.959854,"{'type': 'Point', 'coordinates': [-73.959854, 40.703934]}",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4187606,Sedan,,,,
2019-08-15T00:00:00.000,0:00,,,40.8464,-73.89338,"{'type': 'Point', 'coordinates': [-73.89338, 40.8464]}",ARTHUR AVENUE                   ,EAST TREMONT AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4189481,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-28T00:00:00.000,18:04,BRONX,10466,40.885456,-73.82918,"{'type': 'Point', 'coordinates': [-73.82918, 40.885456]}",,,4065      BOSTON ROAD                   ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4199492,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
